[2025-02-16 15:40:19,656: INFO: extract_postgresql: line 37: Loaded 10639 records from the database]
[2025-02-16 15:40:19,661: INFO: extract_postgresql: line 63: Postgres Data Validated Successfully]
[2025-02-16 16:08:10,593: INFO: transform: line 11: Loading validated mongodb and validated postgres data]
[2025-02-16 16:08:10,657: INFO: transform: line 15: Defining final columns]
[2025-02-16 16:08:10,660: INFO: transform: line 19: Merging mongodb and postgres data on the defined final columns]
[2025-02-16 16:08:10,669: INFO: transform: line 22: Final data is ready now with shape (28492, 15)]
[2025-02-16 16:10:35,549: INFO: transform: line 11: Loading validated mongodb and validated postgres data]
[2025-02-16 16:10:35,614: INFO: transform: line 15: Defining final columns]
[2025-02-16 16:10:35,620: INFO: transform: line 19: Merging mongodb and postgres data on the defined final columns]
[2025-02-16 16:10:35,628: INFO: transform: line 22: Final data is ready now with shape (28492, 15)]
[2025-02-16 16:12:03,604: INFO: transform: line 11: Loading validated mongodb and validated postgres data]
[2025-02-16 16:12:03,676: INFO: transform: line 15: Defining final columns]
[2025-02-16 16:12:03,680: INFO: transform: line 19: Merging mongodb and postgres data on the defined final columns]
[2025-02-16 16:12:03,687: INFO: transform: line 22: Final data is ready now with shape (28492, 15)]
[2025-02-16 16:35:41,605: INFO: transform: line 11: Loading validated mongodb and validated postgres data]
[2025-02-16 16:35:41,673: INFO: transform: line 15: Defining final columns]
[2025-02-16 16:35:41,674: INFO: transform: line 19: Merging mongodb and postgres data on the defined final columns]
[2025-02-16 16:35:41,684: INFO: transform: line 22: Final data is ready now with shape (28492, 15)]
[2025-02-16 16:40:41,529: INFO: research: line 23: Creating connection to RDS Postgresql Database]
[2025-02-16 16:40:43,548: INFO: research: line 32: Connection established]
[2025-02-16 16:40:43,548: INFO: research: line 47: Getting all data from the table fuel_consumption_2015_25]
[2025-02-16 16:40:48,945: INFO: research: line 49: Loaded 10639 records from the database]
[2025-02-16 16:40:48,945: INFO: research: line 52: PostgreSQL connection closed.]
[2025-02-16 16:40:48,950: INFO: research: line 70: Postgres Data Validated Successfully]
